XOR		mem,sbytedword32		[mi:	hle o32 83 /6 ib,s]			386,SM,LOCK,ND
XOR		mem,imm32			[mi:	hle o32 81 /6 id]			386,SM,LOCK
XOR		rm8,imm				[mi:	hle 82 /6 ib]				8086,SM,LOCK,ND
JO		imms8				[70 ib]						8086
JNO		imms8				[71 ib]						8086
JB		imms8				[72 ib]						8086
JNAE		imms8				[72 ib]						8086
JC		imms8				[72 ib]						8086
JNB		imms8				[73 ib]						8086
JAE		imms8				[73 ib]						8086
JNC		imms8				[73 ib]						8086
JZ		imms8				[74 ib]						8086
JE		imms8				[74 ib]						8086
JNZ		imms8				[75 ib]						8086
JNE		imms8				[75 ib]						8086
JBE		imms8				[76 ib]						8086
JNA		imms8				[76 ib]						8086
JNBE		imms8				[77 ib]						8086
JA		imms8				[77 ib]						8086
JS		imms8				[78 ib]						8086
JNS		imms8				[79 ib]						8086
JP		imms8				[7A ib]						8086
JPE		imms8				[7A ib]						8086
JNP		imms8				[7B ib]						8086
JPO		imms8				[7B ib]						8086
JL		imms8				[7C ib]						8086
JNGE		imms8				[7C ib]						8086
JNL		imms8				[7D ib]						8086
JGE		imms8				[7D ib]						8086
JLE		imms8				[7E ib]						8086
JNG		imms8				[7E ib]						8086
JNLE		imms8				[7F ib]						8086
JG		imms8				[7F ib]						8086

JO		immsw				[0f 80 iw]					8086
JNO		immsw				[0f 81 iw]					8086
JB		immsw				[0f 82 iw]					8086
JNAE		immsw				[0f 82 iw]					8086
JC		immsw				[0f 82 iw]					8086
JNB		immsw				[0f 83 iw]					8086
JAE		immsw				[0f 83 iw]					8086
JNC		immsw				[0f 83 iw]					8086
JZ		immsw				[0f 84 iw]					8086
JE		immsw				[0f 84 iw]					8086
JNZ		immsw				[0f 85 iw]					8086
JNE		immsw				[0f 85 iw]					8086
JBE		immsw				[0f 86 iw]					8086
JNA		immsw				[0f 86 iw]					8086
JNBE		immsw				[0f 87 iw]					8086
JA		immsw				[0f 87 iw]					8086
JS		immsw				[0f 88 iw]					8086
JNS		immsw				[0f 89 iw]					8086
JP		immsw				[0f 8A iw]					8086
JPE		immsw				[0f 8A iw]					8086
JNP		immsw				[0f 8B iw]					8086
JPO		immsw				[0f 8B iw]					8086
JL		immsw				[0f 8C iw]					8086
JNGE		immsw				[0f 8C iw]					8086
JNL		immsw				[0f 8D iw]					8086
JGE		immsw				[0f 8D iw]					8086
JLE		immsw				[0f 8E iw]					8086
JNG		immsw				[0f 8E iw]					8086
JNLE		immsw				[0f 8F iw]					8086
JG		immsw				[0f 8F iw]					8086

SETO		mem				[rm:	0f 90]					386
SETO		reg8			[rm:	0f 90]					386
SETNO		mem				[rm:	0f 91]					386
SETNO		reg8			[rm:	0f 91]					386
SETB		mem				[rm:	0f 92]					386
SETB		reg8			[rm:	0f 92]					386
SETNAE		mem				[rm:	0f 92]					386
SETNAE		reg8			[rm:	0f 92]					386
SETС		mem				[rm:	0f 92]					386
SETС		reg8			[rm:	0f 92]					386
SETNB		mem				[rm:	0f 93]					386
SETNB		reg8			[rm:	0f 93]					386
SETAE		mem				[rm:	0f 93]					386
SETAE		reg8			[rm:	0f 93]					386
SETNC		mem				[rm:	0f 93]					386
SETNC		reg8			[rm:	0f 93]					386
SETZ		mem				[rm:	0f 94]					386
SETZ		reg8			[rm:	0f 94]					386
SETE		mem				[rm:	0f 94]					386
SETE		reg8			[rm:	0f 94]					386
SETNZ		mem				[rm:	0f 95]					386
SETNZ		reg8			[rm:	0f 95]					386
SETNE		mem				[rm:	0f 95]					386
SETNE		reg8			[rm:	0f 95]					386
SETBE		mem				[rm:	0f 96]					386
SETBE		reg8			[rm:	0f 96]					386
SETNA		mem				[rm:	0f 96]					386
SETNA		reg8			[rm:	0f 96]					386
SETNBE		mem				[rm:	0f 97]					386
SETNBE		reg8			[rm:	0f 97]					386
SETA		mem				[rm:	0f 97]					386
SETA		reg8			[rm:	0f 97]					386
SETS		mem				[rm:	0f 98]					386
SETS		reg8			[rm:	0f 98]					386
SETNS		mem				[rm:	0f 99]					386
SETNS		reg8			[rm:	0f 99]					386
SETP		mem				[rm:	0f 9A]					386
SETP		reg8			[rm:	0f 9A]					386
SETPE		mem				[rm:	0f 9A]					386
SETPE		reg8			[rm:	0f 9A]					386
SETNP		mem				[rm:	0f 9B]					386
SETNP		reg8			[rm:	0f 9B]					386
SETPO		mem				[rm:	0f 9B]					386
SETPO		reg8			[rm:	0f 9B]					386
SETL		mem				[rm:	0f 9C]					386
SETL		reg8			[rm:	0f 9C]					386
SETNGE		mem				[rm:	0f 9C]					386
SETNGE		reg8			[rm:	0f 9C]					386
SETNL		mem				[rm:	0f 9D]					386
SETNL		reg8			[rm:	0f 9D]					386
SETGE		mem				[rm:	0f 9D]					386
SETGE		reg8			[rm:	0f 9D]					386
SETLE		mem				[rm:	0f 9E]					386
SETLE		reg8			[rm:	0f 9E]					386
SETNG		mem				[rm:	0f 9E]					386
SETNG		reg8			[rm:	0f 9E]					386
SETNLE		mem				[rm:	0f 9F]					386
SETNLE		reg8			[rm:	0f 9F]					386
SETG		mem				[rm:	0f 9F]					386
SETG		reg8			[rm:	0f 9F]					386
